data;url;url2;lieu;text;source
05/01/08;http://fortresseurope.googlegroups.com/web/RAPPORTO+EGITTO.doc?hl=it&gda=O--8QEUAAAA6xOJURI9ZxmuVTIzrKY9J_Zx6o1h2tKyLtBcVaK1ONLQTHst6Yf70JwK7A7mmMStbNl8wi2yIucJk5oIH-yH0Gu1iLHeqhw4ZZRj3RjJ_-A&gsc=a0gpAwsAAAD3Bhi2pdY5Nle2vhiJN4Vh;http://fortresseurope.googlegroups.com/web/RAPPORTO+EGITTO.doc?hl=it&gda=O--8QEUAAAA6xOJURI9ZxmuVTIzrKY9J_Zx6o1h2tKyLtBcVaK1ONLQTHst6Yf70JwK7A7mmMStbNl8wi2yIucJk5oIH-yH0Gu1iLHeqhw4ZZRj3RjJ_-A&gsc=a0gpAwsAAAD3Bhi2pdY5Nle2vhiJN4Vh;Libia;Affonda un’imbarcazione diretta in Italia, un solo superstite. 45 i morti annegati;Al Badil
04/01/08;http://www.afriquenligne.fr/actualites/societe/maroc:-les-corps-de-4-subsahariens-repeches-au-large-du-sahara-occidental-2008010414472/;http://www.afriquenligne.fr/actualites/societe/maroc:-les-corps-de-4-subsahariens-repeches-au-large-du-sahara-occidental-2008010414472/;Sahara Occidentale;Recuperati da una barca di pescatori, i resti di 4 migranti annegati, 270 km a sud di Dakhla, al largo di Cap Barbars;Panapress
01/01/08;http://fortresseurope.googlegroups.com/web/RAPPORTO+EGITTO.doc?hl=it&gda=O--8QEUAAAA6xOJURI9ZxmuVTIzrKY9J_Zx6o1h2tKyLtBcVaK1ONLQTHst6Yf70JwK7A7mmMStbNl8wi2yIucJk5oIH-yH0Gu1iLHeqhw4ZZRj3RjJ_-A&gsc=a0gpAwsAAAD3Bhi2pdY5Nle2vhiJN4Vh;http://fortresseurope.googlegroups.com/web/RAPPORTO+EGITTO.doc?hl=it&gda=O--8QEUAAAA6xOJURI9ZxmuVTIzrKY9J_Zx6o1h2tKyLtBcVaK1ONLQTHst6Yf70JwK7A7mmMStbNl8wi2yIucJk5oIH-yH0Gu1iLHeqhw4ZZRj3RjJ_-A&gsc=a0gpAwsAAAD3Bhi2pdY5Nle2vhiJN4Vh;Egitto;Il tribunale di Alessandria conferma l’arresto degli organizzatori di una traversata verso la Grecia, costata la vita a 30 giovani egiziani;Al Wafd
28/12/07;http://www.iht.com/articles/ap/2007/12/28/europe/EU-GEN-Turkey-Illegal-Migrants.php;http://www.iht.com/articles/ap/2007/12/28/europe/EU-GEN-Turkey-Illegal-Migrants.php;Grecia;Due imbarcazioni si rovesciano nel fiume Evros, al confine tra Turchia e Grecia, causando un morto annegato e alcuni dispersi;Anatolia
28/12/07;http://www.abc.es/20071228/nacional-sucesos/fallece-ceuta-inimigrante-marroqui_200712280302.html;http://www.abc.es/20071228/nacional-sucesos/fallece-ceuta-inimigrante-marroqui_200712280302.html;Spagna;Ripescato il cadavere di un ragazzo nel porto di Ceuta, annegato mentre tentava di raggiungere una nave di linea diretta in Spagna;Abc
31/12/07;http://www.lequotidien-oran.com/index.php?news=5096531;http://www.lequotidien-oran.com/index.php?news=5096531;Algeria;Le autorità algerine dichiarano di aver recuperato i cadaveri di 83 migranti annegati nel 2007. Erano stati 73 nel 2006 e 29 nel 2005;Le Quotidien d’Oran
26/12/07;http://it.notizie.yahoo.com/asca/20080107/twl-immigrati-morti-al-largo-di-tunisia-b689c2c_1.html;http://it.notizie.yahoo.com/asca/20080107/twl-immigrati-morti-al-largo-di-tunisia-b689c2c_1.html;Tunisia;2 morti e 3 dispersi dopo un naufragio al largo di Sfax;As-Sabah
26/12/07;http://www.turkishdailynews.com.tr/article.php?enewsid=92141;http://www.turkishdailynews.com.tr/article.php?enewsid=92141;Turchia;Ritrovato sulla costa di Ceçme, il cinquantunesimo cadavere del naufragio di Izmir del 10 dicembre;Turkish Daily News
24/12/07;http://www.ekathimerini.com/4dcgi/news/content.asp?aid=91465;http://www.ekathimerini.com/4dcgi/news/content.asp?aid=91465;Grecia;Pescatore trova un cadavere al largo dell'isola di Lesvos e soccore un naufrago che parla di 31 uomini finiti in mare e dati per dispersi;Kathimerini
19/12/07;http://www.ekathimerini.com/4dcgi/news/content.asp?aid=91322;http://www.ekathimerini.com/4dcgi/news/content.asp?aid=91322;Turchia;Ritrovato il cadavere dell'ottava vittima del naufragio di ieri a Bodrum;Kathimerini
18/12/07;http://www.turkishdailynews.com.tr/article.php?enewsid=91602;http://www.turkishdailynews.com.tr/article.php?enewsid=91602;Turchia;Diretta all'isola greca di Kos, imbarcazione si rovescia in mare al largo di Bodrum, 7 morti e 1 disperso;Turkish Daily News
12/12/07;http://www.lequotidien-oran.com/index.php?news=5095728;http://www.lequotidien-oran.com/index.php?news=5095728;Algeria;"Gommone alla deriva soccorso dalla nave metaniera algerina ""Abbane Ramdane"", 30 miglia al largo di Cap Falcon, sulle rotte per la Spagna. 3 i cadaveri ritrovati";Le Quotidien d'Oran
10/12/07;http://www.turkishdailynews.com.tr/article.php?enewsid=91336;http://www.turkishdailynews.com.tr/article.php?enewsid=91336;Turchia;Naufragio a Izmir sulla rotta per l’isola greca di Hios. 50 cadaveri recuperati, 29 i dispersi in mare;Turkish Daily News
10/12/07;http://www.lequotidien-oran.com/index.php?news=5095595;http://www.lequotidien-oran.com/index.php?news=5095595;Algeria;Ripescato nelle acque di Bouzedjar il cadavere di un uomo annegato sulle rotte per la Spagna;Le Quotidien d'Oran
10/12/07;http://www.seneweb.com/news/article/13669.php;http://www.seneweb.com/news/article/13669.php;Senegal;Partita dall’isola di Djogué, in Casamance, e diretta alla Canarie, una piroga con 130 passeggeri fa ritorno a Yoff Tonghor, a Dakar, dopo 12 giorni alla deriva. Un morto a bordo, altri 39 cadaveri abbandonati in mare;Walfadjri
10/12/07;http://www.elpais.com/articulo/internacional/patera/inmigrantes/naufraga/aguas/marroquies/elpepuint/20071210elpepiint_10/Tes;http://www.elpais.com/articulo/internacional/patera/inmigrantes/naufraga/aguas/marroquies/elpepuint/20071210elpepiint_10/Tes;Sahara occ.;Naufragio al largo di Dakhla, sulla rotta per le Canarie. Nessun superstite tra i 50 passeggeri. Solo 6 i cadaveri recuperati;El Pais
09/12/07;http://www.elpais.com/articulo/espana/Llega/Hierro/cayuco/inmigrantes/muerto/elpepuesp/20071209elpepunac_5/Tes;http://www.elpais.com/articulo/espana/Llega/Hierro/cayuco/inmigrantes/muerto/elpepuesp/20071209elpepunac_5/Tes;Spagna;Un morto a bordo di una piroga arrivata sull’isola El Hierro alle Canarie;El Pais
06/12/07;http://www.in.gr/news/article.asp?lngEntityID=855303;http://www.in.gr/news/article.asp?lngEntityID=855303;Grecia;Cargo carico di migranti sbarca sull’isola di Creta, a Kato Zakros, Lasithi. A bordo viene trovato uno dei passeggeri morto;In
05/12/07;http://www.elpais.com/articulo/espana/inmigrantes/llegan/muertos/Tenerife/cayucos/otras/85/personas/elpepuesp/20071205elpepunac_1/Tes;http://www.elpais.com/articulo/espana/inmigrantes/llegan/muertos/Tenerife/cayucos/otras/85/personas/elpepuesp/20071205elpepunac_1/Tes;Spagna;3 morti a bordo delle ultime due barche arrivate a Tenerife, nelle isole Canarie;El Pais
04/12/07;http://www.lemonde.fr/web/recherche_breve/1,13-0,37-1015833,0.html;http://www.lemonde.fr/web/recherche_breve/1,13-0,37-1015833,0.html;Francia;Motovedetta della polizia francese sperona barca di migranti proveniente delle isole Comore, al largo dell'isola francese di Mayotte, 2 morti e 8 dispersi in mare;Le Monde
04/12/07;http://www.lequotidien-oran.com/index.php?news=509455;http://www.lequotidien-oran.com/index.php?news=509455;Algeria;Soccorsa dalla nave olandese Fairepartner un’imbarcazione finita alla deriva sulla rotta per la Spagna, 76 miglia a nord di Mostaganem. Ripescato un cadavere, 11 i dispersi in mare;Le Quotidien d’Oran
01/12/07;http://www.elpais.com/articulo/espana/Rescatado/cayuco/48/africanos/cadaveres/rumbo/mar/elpepunac/20071201elpepinac_15/Tes;http://www.elpais.com/articulo/espana/Rescatado/cayuco/48/africanos/cadaveres/rumbo/mar/elpepunac/20071201elpepinac_15/Tes;Spagna;Soccorsa barca al largo di Las Palmas, alle Canarie, 2 morti a bordo;El Pais
29/11/07;http://www.lequotidien-oran.com/index.php?news=509298;http://www.lequotidien-oran.com/index.php?news=509298;Algeria;Ritrovato un cadavere lungo le spiagge di Marsa, 30 km ad ovest di Ténès;Le Quotidien d’Oran
16/11/07;http://www.turkishdailynews.com.tr/article.php?enewsid=88880;http://www.turkishdailynews.com.tr/article.php?enewsid=88880;Cipro;Un agente della polizia spara su un migrante a un posto di blocco e lo uccide;Turkish Daily News
14/11/07;http://www.lequotidien-oran.com/index.php?news=508280;http://www.lequotidien-oran.com/index.php?news=508280;Algeria;Ripescato sulla spiaggia di Draouch, a Ghazaouet, il corpo di un uomo annegato sulle rotte per la Spagna;Le Quotidien d’Oran
14/11/07;http://www.canarias7.es/articulo.cfm?Id=72488;http://www.canarias7.es/articulo.cfm?Id=72488;Marocco;Naufragio a Sidi Ifni, 100 km a sud di Agadir. Recuperati 6 cadaveri, 30 i dispersi;Canarias 7
13/11/07;http://www.afrol.com/articles/27202;http://www.afrol.com/articles/27202;Gambia;Naufragio 1.700 km a sud delle Canarie. Recuperati 8 cadaveri, 50 i dispersi in mare;Afrol News
10/11/07;http://medios.mugak.eu/noticias/noticia/120309;http://medios.mugak.eu/noticias/noticia/120309;Mauritania;Morti 5 dei sopravvissuti di La Güera. Erano ricoverati all’ospedale di Nouadhibou;Abc
10/11/07;http://medios.mugak.eu/noticias/noticia/120309;http://medios.mugak.eu/noticias/noticia/120309;Spagna;Recuperati a Alborán, vicino El Ejido, in Andalusia, i cadaveri di 2 uomini e una donna. Già 9 i corpi ripescati dal primo ottobre sul litorale di Almeria;Abc
09/11/07;http://www.ekathimerini.com/4dcgi/news/content.asp?aid=89879;http://www.ekathimerini.com/4dcgi/news/content.asp?aid=89879;Grecia;Polizia spara su due migranti entrati illegalmente a piedi dalla frontiera albanese, vicino Florina. Un morto;Abc
06/11/07;http://medios.mugak.eu/noticias/noticia/119539;http://medios.mugak.eu/noticias/noticia/119539;Mauritania;Soccorsa a La Güera, al confine col Sahara occidentale, una piroga alla deriva da tre settimane dopo un guasto al motore sulla rotta per le Canarie. A bordo 101 superstiti. Gettati in mare i corpi di 56 migranti morti di stenti durante il viaggio. Erano partiti da Ziguinchor, in Senegal;El Pais
06/11/07;http://it.notizie.yahoo.com/adnkxml/20071106/tit-immigrati-ripescato-altro-cadavere-n-afde0ec_1.html;http://it.notizie.yahoo.com/adnkxml/20071106/tit-immigrati-ripescato-altro-cadavere-n-afde0ec_1.html;Italia;Ripescato un cadavere a Cittadella dei Maccheri, in contrada San Lorenzo, in provincia di Siracusa. Sale così a 16 il numero dei cadaveri rinvenuti del naufragio di Vendicari;Adnkronos
02/11/07;http://www.ansa.it/site/notizie/awnplus/italia/news/2007-11-02_102134004.html;http://www.ansa.it/site/notizie/awnplus/italia/news/2007-11-02_102134004.html;Italia;Avvistato tra Marzamemi e Marina di Avola il corpo della tredicesima vittima del naufragio di domenica scorsa al largo di Siracusa;Ansa
31/10/07;http://reggio-calabria.metropolisinfo.it/article/articleview/73694/1/32/;http://reggio-calabria.metropolisinfo.it/article/articleview/73694/1/32/;Italia;Ripescati altri 2 corpi a Roccella Jonica, in Calabria. Sale a 11 il numero totale delle vittime accertate del naufragio;Adnkronos
30/10/07;http://espresso.repubblica.it/dettaglio/Roccella-Jonica-%28Reggio-Calabria%29-15:44/2649091/7;http://espresso.repubblica.it/dettaglio/Roccella-Jonica-%28Reggio-Calabria%29-15:44/2649091/7;Italia;Ritrovati altri 2 corpi nel mare di Marina di Gioiosa Jonica, a poca distanza da Roccella Jonica. Il bilancio è di 9 morti e 20 dispersi;Agi
28/10/07;http://www.repubblica.it/2007/09/sezioni/cronaca/immigrati-2/roccella/roccella.html;http://www.repubblica.it/2007/09/sezioni/cronaca/immigrati-2/roccella/roccella.html;Italia;Affonda gommone nel mare agitato nelle acque di Siracusa, in Sicilia. Recuperati 9 cadaveri a Vendicari, 8 i dispersi;Repubblica
28/10/07;http://www.repubblica.it/2007/09/sezioni/cronaca/immigrati-2/roccella/roccella.html;http://www.repubblica.it/2007/09/sezioni/cronaca/immigrati-2/roccella/roccella.html;Italia;Nave di 20 metri si spezza in tre urtando contro una secca a 200 metri dalla costa di Roccella Ionica, in Calabria. I 150 passeggeri finiscono in mare. Recuperati 7 cadaveri;Repubblica
25/10/07;http://www.elpais.com/articulo/espana/Rescatados/superviviente/cadaveres/naufragio/cayuco/dirigia/Canarias/elpepuesp/20071025elpepunac_6/Tes;http://www.elpais.com/articulo/espana/Rescatados/superviviente/cadaveres/naufragio/cayuco/dirigia/Canarias/elpepuesp/20071025elpepunac_6/Tes;Spagna;Il peschereccio “Tiburón III” soccorre imbarcazione alla deriva al largo di Capo Verde, a 300 miglia dal Senegal. A bordo l’unico superstite e 7 cadaveri, almeno 50 i dispersi;El Pais
22/10/07;http://www.ekathimerini.com/4dcgi/_w_articles_politics_100012_23/10/2007_89256;http://www.ekathimerini.com/4dcgi/_w_articles_politics_100012_23/10/2007_89256;Grecia;Si rovescia imbarcazione nel mare in tempesta al largo di Samos, 17 dispersi;Kathimerini
22/10/07;http://www.seneweb.com/news/article/12796.php;http://www.seneweb.com/news/article/12796.php;Senegal;Affonda piroga diretta alle Canarie, spezzata sotto il peso dei 160 passeggeri dalle onde del mare in tempesta. Ne danno notizia i familiari dei 150 dispersi, che venerdì scorso hanno celebrato a Kolda dei funerali collettivi;Seneweb
18/10/07;http://www.tesseramento.it/immigrazione/pagine52298/newsattach1083_Il%20manifesto%2018-10b.pdf;http://www.tesseramento.it/immigrazione/pagine52298/newsattach1083_Il%20manifesto%2018-10b.pdf;Libia;Fonti ufficiali libiche citate dall’agenzia Frontex parlano di 360 cadaveri di migranti recuperati nel 2006. Il rapporto però non specifica come siano morti, probabilmente nella traversata del deserto;Il Manifesto
16/10/07;http://www.lequotidien-oran.com/index.php?news=506754;http://www.lequotidien-oran.com/index.php?news=506754;Tunisia;Tre corpi ripescati sulle coste di Sejnane, nel nord est del paese;Quotidien d’Oran
16/10/07;http://www.elmundo.es/elmundo/2007/10/16/espana/1192519427.html;http://www.elmundo.es/elmundo/2007/10/16/espana/1192519427.html;Spagna;Recuperato un quarto cadavere dalle reti del peschereccio “La Pastora”, a Cabo de Gata, Almeria;El Mundo
15/10/07;http://www.elpais.com/articulo/espana/Fallece/deshidratacion/inmigrante/rescatado/cayuco/elpepuesp/20071016elpepinac_18/Tes;http://www.elpais.com/articulo/espana/Fallece/deshidratacion/inmigrante/rescatado/cayuco/elpepuesp/20071016elpepinac_18/Tes;Spagna;Muore di disidratazione all’ospedale di “La Candelaria” uno dei 90 passeggeri di una piroga soccorsa il 14 ottobre 14 miglia a sud di Tenerife, alle Canarie;El Pais
14/10/07;http://www.allheadlinenews.com/articles/7008833394;http://www.allheadlinenews.com/articles/7008833394;Egitto;La polizia egiziana spara contro un rifugiato sudanese lungo il confine con Israele e lo uccide;Ahn
11/10/07;http://www.elmundo.es/elmundo/2007/10/09/espana/1191915684.html;http://www.elmundo.es/elmundo/2007/10/09/espana/1191915684.html;Italia;Recuperato un cadavere 5 miglia a sud di Lampedusa;Ansa
09/10/07;http://www.elmundo.es/elmundo/2007/10/09/espana/1191915684.html;http://www.elmundo.es/elmundo/2007/10/09/espana/1191915684.html;Spagna;Recuperato un cadavere in avanzato stato di decomposizione tra le reti del peschereccio “La Pastora”, a Níjar, vicino Almería. È il terzo corpo ripescato in una settimana;El Mundo
01/10/07;http://www.adnkronos.com/IGN/Cronaca/?id=1.0.1372302542;http://www.adnkronos.com/IGN/Cronaca/?id=1.0.1372302542;Malta;Avvistato un cadavere 105 miglia a sud ovest di Malta;Adnkronos
01/10/07;http://www.kuna.net.kw/NewsAgenciesPublicSite/ArticleDetails.aspx?id=1845324&Language=en;http://www.kuna.net.kw/NewsAgenciesPublicSite/ArticleDetails.aspx?id=1845324&Language=en;Turchia;Naufragio nella provincia di Balikesir, 16 dispersi in mare;Kuna
26/09/07;http://www.europapress.es/noticiasocial.aspx?cod=20070926165043&ch=329;http://www.europapress.es/noticiasocial.aspx?cod=20070926165043&ch=329;Spagna;Giovane muore annegato tentando di raggiungere Ceuta a nuoto;Europa Press
25/09/07;http://www.toutsurlalgerie.com/contenu.php?id=1157;http://www.toutsurlalgerie.com/contenu.php?id=1157;Algeria;Ripescati a Ghazaouet i corpi in avanzato stato di decomposizione di 3 giovani annegati sulle rotte per la Spagna;Le Quotidien d’Oran
24/09/07;http://www.ekathimerini.com/4dcgi/news/content.asp?aid=88185;http://www.ekathimerini.com/4dcgi/news/content.asp?aid=88185;Grecia;Recuperati i cadaveri di 4 migranti annegati al largo delle isole di Samos e Lesvos, tra cui un bambino;Kathimerini
24/09/07;http://www.ekathimerini.com/4dcgi/news/content.asp?aid=88172;http://www.ekathimerini.com/4dcgi/news/content.asp?aid=88172;Turchia;Naufragio al largo di Kusadasi, sulla rotta per Samos, 5 dispersi;Kathimerini
23/09/07;http://www.eldia.es/2007-09-24/vivir/vivir376.htm;http://www.eldia.es/2007-09-24/vivir/vivir376.htm;Spagna;Barca intercettata alle Canarie, davanti alla spiaggia di Las Vistas, a Tenerife, un morto a bordo;El dia
21/09/07;http://www.ekathimerini.com/4dcgi/news/content.asp?aid=88061;http://www.ekathimerini.com/4dcgi/news/content.asp?aid=88061;Grecia;Autista muore in un incidente stradale a Thessaloniki per sfuggire alla polizia: trasportava 9 migranti senza documenti verso Atene;Kathimerini
18/09/07;http://www.elpais.com/articulo/espana/Hallado/Almeria/cuerpo/inmigrantes/naufragaron/patera/elpepuesp/20070918elpepinac_17/Tes;http://www.elpais.com/articulo/espana/Hallado/Almeria/cuerpo/inmigrantes/naufragaron/patera/elpepuesp/20070918elpepinac_17/Tes;Spagna;Si rovescia imbarcazione ad un miglio da Cabo de Gata, in Andalusia. Recuperato un cadavere a Níjar, Almeria, 5 dispersi;El Pais
17/09/07;http://www.alertnet.org/thenews/newsdesk/L17896530.htm;http://www.alertnet.org/thenews/newsdesk/L17896530.htm;Egitto;La polizia egiziana spara ad un uomo eritreo mentre tentava di superare la frontiera con Israele nella zona centrale della penisola del Sinai, e lo uccide;Reuters
15/09/07;http://www.iht.com/articles/ap/2007/09/15/africa/ME-GEN-Egypt-Human-Trafficking.php;http://www.iht.com/articles/ap/2007/09/15/africa/ME-GEN-Egypt-Human-Trafficking.php;Egitto;Si rovescia nelle acque egiziane di Edko, vicino Alessandria, un peschereccio con 83 passeggeri diretto in Italia, 8 morti;Associated Press
14/09/07;http://www.lorientlejour.com/page.aspx?page=article&id=352421;http://www.lorientlejour.com/page.aspx?page=article&id=352421;Polonia;Tre bambine di 6, 10 e 13 anni, muoiono assiderate tentando di attraversare a piedi, con la madre, le montagne alla frontiera tra Ukraina e Polonia;L'Orient Le Jour
14/09/07;http://www.repubblica.it/2007/09/sezioni/cronaca/immigrati-2/immigrati-2/immigrati-2.html;http://www.repubblica.it/2007/09/sezioni/cronaca/immigrati-2/immigrati-2/immigrati-2.html;Italia;Pantelleria, salvati 9 uomini abbandonati in mare. Recuperato il corpo di un uomo annegato;Repubblica
12/09/07;http://www.jeuneafrique.com/jeune_afrique/article_depeche.asp?art_cle=AFP84207desclsuraps0;http://www.jeuneafrique.com/jeune_afrique/article_depeche.asp?art_cle=AFP84207desclsuraps0;Francia;Naufragio al largo dell'isola di Anjouan, alle Comore, di un kwassa-kwassa diretto all'isola francese di Mayotte: 4 morti e 15 dispersi;Jeune Afrique
09/09/07;http://www.abc.es/hemeroteca/historico-09-09-2007/sevilla/Andalucia/hallan-en-un-acantilado-un-cadaver-que-podria-ser-de-un-inmigrante-huido-de-la-patera-de-carchuna_164733150275.html;http://www.abc.es/hemeroteca/historico-09-09-2007/sevilla/Andalucia/hallan-en-un-acantilado-un-cadaver-que-podria-ser-de-un-inmigrante-huido-de-la-patera-de-carchuna_164733150275.html;Spagna;Ripescato il cadavere di un uomo a Sacratif, vicino Motril;Abc
07/09/07;http://www.elpais.com/articulo/espana/inmigrantes/mueren/ahogados/metros/costa/canaria/naufragar/patera/elpepuesp/20070908elpepinac_1/Tes;http://www.elpais.com/articulo/espana/inmigrantes/mueren/ahogados/metros/costa/canaria/naufragar/patera/elpepuesp/20070908elpepinac_1/Tes;Spagna;Barca si incastra su uno scoglio a una ventina di metri dalla costa di Agüimes, sull’isola di Gran Canaria. L’acqua è profonda due metri. I passeggeri si tuffano credendo di toccare, ma in 10 annegano;El Pais
03/09/07;http://news.bbc.co.uk/1/hi/world/africa/6975811.stm;http://news.bbc.co.uk/1/hi/world/africa/6975811.stm;Sahara occ.;Si rovescia, al largo di Dakhla, imbarcazione partita dalla Mauritania e diretta alle Canarie. Recuperati 4 cadaveri, almeno 28 i dispersi;Bbc
01/09/07;http://www.repubblica.it/2007/07/sezioni/cronaca/immigrati/capopassero/capopassero.html;http://www.repubblica.it/2007/07/sezioni/cronaca/immigrati/capopassero/capopassero.html;Italia;Si rovescia imbarcazione 15 miglia al largo dell'isola delle Correnti, a Portopalo di Capo Passero (Siracusa), 1 morto e 3 dispersi;Repubblica
30/08/07;http://www.ekathimerini.com/4dcgi/news/content.asp?aid=87254;http://www.ekathimerini.com/4dcgi/news/content.asp?aid=87254;Grecia;Ripescato un cadavere al largo dell'isola di Samos;Kathimerini
30/08/07;http://it.notizie.yahoo.com/rtrs/20070830/tts-clandestini-malta-ca02f96_2.html;http://it.notizie.yahoo.com/rtrs/20070830/tts-clandestini-malta-ca02f96_2.html;Malta;Rimorchiatore greco soccorre migranti 72 miglia a sud di Malta, ma la loro imbarcazione si rovescia: 25 dispersi in mare, tra cui 4 donne;Reuters
30/08/07;http://africa.reuters.com/country/TN/news/usnAHM336269.html;http://africa.reuters.com/country/TN/news/usnAHM336269.html;Algeria;Le autorità algerine dichiarano di avere ripescato in mare nella prima metà del 2007 i corpi di 42 migranti annegati sulle rotte per la Sardegna;Reuters
29/08/07;http://www.ilmessaggero.it/articolo.php?id=7897&sez=HOME_INITALIA;http://www.ilmessaggero.it/articolo.php?id=7897&sez=HOME_INITALIA;Italia;Soccorsa al largo di Lampedusa imbarcazione alla deriva da 4 giorni. Nella traversata sono morte due donne incinte, abbandonati in mare i loro corpi;Il Messaggero
28/08/07;http://fortresseurope.blogspot.com/2007/09/immigrazione-barcone-clandestini.html;http://fortresseurope.blogspot.com/2007/09/immigrazione-barcone-clandestini.html;Italia;Imbarcazione di migranti salva uomo in mare con indosso un salvagente, 50 miglia al largo di Lampedusa, unico superstite di un'imbarcazione con 45 persone a bordo, che la notte prima si era capovolta dopo aver rotto il motore. Tutti dispersi i passeggeri;Ansa
25/08/07;http://www.infinitoedizioni.it/index.php?id=121&tx_ttnews%5Btt_news%5D=532&tx_ttnews%5BbackPid%5D=3&cHash=98de22ce18;http://www.infinitoedizioni.it/index.php?id=121&tx_ttnews%5Btt_news%5D=532&tx_ttnews%5BbackPid%5D=3&cHash=98de22ce18;Italia;Sbarco a Lampedusa, a Cala Pisana. I passeggeri parlano di 6 morti di stenti in otto giorni alla deriva;Ansa
23/08/07;http://www.lequotidien-oran.com/index.php?news=504439;http://www.lequotidien-oran.com/index.php?news=504439;Algeria;Ripescato un cadavere a Mers El-Hadjadj, Arzew;Le Quotidien d’Oran
23/08/07;http://www.ekathimerini.com/4dcgi/news/content.asp?aid=87075;http://www.ekathimerini.com/4dcgi/news/content.asp?aid=87075;Grecia;Uomo soccorso in mare al largo dell'isola di Hios, unico superstite di un naufragio costato la vita a 14 persone;Kathimerini
23/08/07;http://www.adnkronos.com/IGN/Cronaca/?id=1.0.1227431464;http://www.adnkronos.com/IGN/Cronaca/?id=1.0.1227431464;Italia;Il peschereccio Ofelia, di Mazzara del Vallo, soccorre un uomo in mare, 70 miglia a sud di Lampedusa, unico superstite di un naufragio costato la vita a 45 persone, tra cui una donna;Adnkronos
22/08/07;http://www.corriere.it/Primo_Piano/Cronache/2007/08_Agosto/21/immigrati_cadaveri_lampedusa.shtml;http://www.corriere.it/Primo_Piano/Cronache/2007/08_Agosto/21/immigrati_cadaveri_lampedusa.shtml;Italia;La nave Sibilla della Marina Militare recupera 5 dei 6 corpi avvistati in mare dal pattugliatore Atlantic, 60 miglia a sud dell’isola di Lampedusa;Corriere della Sera
19/08/07;http://www.elpais.com/articulo/espana/inmigrantes/patera/naufragada/Fuerteventura/aseguran/arrojaron/mar/cadaveres/elpepuesp/20070820elpepunac_2/Tes;http://www.elpais.com/articulo/espana/inmigrantes/patera/naufragada/Fuerteventura/aseguran/arrojaron/mar/cadaveres/elpepuesp/20070820elpepunac_2/Tes;Spagna;13 uomini, di cui 2 minorenni, morti nella traversata per le Canarie, dopo 6 giorni alla deriva, 80 miglia a sud di Gran Canaria. Erano partiti dal Sahara occidentale. 11 dei corpi gettati in mare dai compagni di viaggio;El Pais
17/08/07;http://www.ekathimerini.com/4dcgi/news/content.asp?aid=86879;http://www.ekathimerini.com/4dcgi/news/content.asp?aid=86879;Turchia;Naufragio a poche centinaia di metri dalle coste di Izmir, sulle rotte per l'isola greca di Hios. 6 morti e 5 dispersi;Kathimerini
15/08/07;http://www.corriere.it/Primo_Piano/Cronache/2007/08_Agosto/14/clandestini_lampedusa_morti.shtml;http://www.corriere.it/Primo_Piano/Cronache/2007/08_Agosto/14/clandestini_lampedusa_morti.shtml;Italia;14 cadaveri avvistati in mare, 55 miglia a sud di Lampedusa, dall’aereo Atlantic in servizio di perlustrazione;Corriere della Sera
14/08/07;http://www.thenewanatolian.com/tna-28252.html;http://www.thenewanatolian.com/tna-28252.html;Turchia;Incidente stradale a Yukari Bakracli, nella provincia orientale di Van. Si rovescia camion carico di migranti, 2 morti e 32 feriti;The New Anatolian
13/08/07;http://www.lemonde.fr/web/article/0,1-0@2-3224,36-944122@51-937503,0.html;http://www.lemonde.fr/web/article/0,1-0@2-3224,36-944122@51-937503,0.html;Francia;"Affonda imbarcazione proveniente dalle isole Comore e diretta all'isola francese di Mayotte, nell'Oceano indiano. Recuperati 17 cadaveri, tra cui quelli di 8 bambini; i dispersi sono 19";Le Monde
12/08/07;http://www.adnkronos.com/IGN/Cronaca/?id=1.0.1200295430;http://www.adnkronos.com/IGN/Cronaca/?id=1.0.1200295430;Italia;Recuperato a sud di Lampedusa il corpo di un uomo annegato;Adnkronos
11/08/07;http://espresso.repubblica.it/dettaglio-local//1718827;http://espresso.repubblica.it/dettaglio-local//1718827;Italia;Gjon Kusani, 28 anni, albanese, muore per un arresto cardiaco mentre attraversava a piedi il Carso triestino, per passare illegalmente la frontiera Slovenia-Italia;Il Piccolo
11/08/07;http://www.ansa.it/site/notizie/awnplus/italia/news/2007-08-11_111114408.html;http://www.ansa.it/site/notizie/awnplus/italia/news/2007-08-11_111114408.html;Italia;Recuperato un cadavere in mare durante le operazioni di soccorso di un barcone con oltre 250 passeggeri, 28 miglia a sud di Lampedusa;Ansa
11/08/07;http://www.timesofmalta.com/core/article.php?id=270989;http://www.timesofmalta.com/core/article.php?id=270989;Malta;Un’imbarcazione si rovescia in mare, 60 miglia a sud dell’isola. Soccorsa della nave da crociera spagnola Jules Verne, i dispersi in mare sono 11;Times of Malta
11/08/07;http://www.timesofmalta.com/core/article.php?id=270989;http://www.timesofmalta.com/core/article.php?id=270989;Malta;Una nave cargo russa soccorre un’imbarcazione alla deriva, 50 miglia a sud dell’isola. Secondo i superstiti, un uomo è morto durante la traversata;Times of Malta
